HO,40,Wisin,6220000.0
MX,2,Banda MS de Sergio Lizárraga,3740000.0
MX,3,J Balvin,30300000.0
MX,4,Myke Towers,7280000.0
MX,5,Camilo,12400000.0
MX,6,Rauw Alejandro,7410000.0
MX,7,Farruko,13900000.0
MX,8,Grupo Firme,3420000.0
MX,9,Ozuna,32700000.000000004
MX,10,Cartel De Santa,9330000.0
MX,11,Christian Nodal,7430000.0
MX,12,Maluma,27600000.0
MX,13,Anuel AA,19700000.0
MX,14,Daddy Yankee,33100000.0
MX,15,Calibre 50,5320000.0
MX,16,Karol G,21700000.0
MX,17,Alemán,4890000.0
MX,18,Los Dos Carnales,898000.0
MX,19,Gera Mx,3340000.0
MX,20,Los Ángeles Azules,6740000.0
MX,21,El Fantasma,952000.0
MX,22,Carin Leon,839000.0
MX,23,BTS,46100000.0
MX,24,The Weeknd,23400000.0
MX,25,Santa Fe Klan,5040000.0
MX,26,Shakira,32299999.999999996
MX,27,Natanael Cano,1340000.0
MX,28,La Arrolladora Banda El Limón de René Camacho,3370000.0
MX,29,Danna Paola,4600000.0
MX,30,C-Kan,6560000.0
MX,31,Rosalía,7830000.0
MX,32,Vicente Fernández,3990000.0
MX,33,Sech,8369999.999999999
MX,34,Millonario,442000.0
MX,35,Paulo Londra,16900000.0
MX,36,Romeo Santos,16800000.0
MX,37,Alfredo Olivas,3190000.0
MX,38,Luis Miguel,1210000.0
MX,39,Joan Sebastian,1030000.0
MX,40,Bizarrap,82200.0
NI,2,Anuel AA,19700000.0
NI,3,Farruko,13900000.0
NI,4,Myke Towers,7280000.0
NI,5,Christian Nodal,7430000.0
NI,6,J Balvin,30300000.0
NI,7,Ozuna,32700000.000000004
NI,8,Daddy Yankee,33100000.0
NI,9,Camilo,12400000.0
NI,10,Karol G,21700000.0
NI,11,Rauw Alejandro,7410000.0
NI,12,Romeo Santos,16800000.0
NI,13,Vicente Fernández,3990000.0
NI,14,El Alfa,5990000.0
NI,15,Banda MS de Sergio Lizárraga,3740000.0
NI,16,Juhn,1030000.0
NI,17,Rosalía,7830000.0
